id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,floors,flats,square,object_problem,wall_material,infrastructure_index,parking_count,energy_eff,price_avg,ceiling_height,guest_parking_count,transport_dist_index
33208,77,"д Зверево, д. 114",АПРЕЛЕВКА С2,55.5055,36.9316,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33209,77,"д Зверево, д. 115",АПРЕЛЕВКА С2,55.5056,36.9313,Типовой,2022-12-31,3.0,18.0,1026.64,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33211,77,"д Зверево, д. 117",АПРЕЛЕВКА С2,55.5058,36.9306,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33213,77,"д Зверево, д. 119",АПРЕЛЕВКА С2,55.5055,36.9306,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33214,77,"д Зверево, д. 120",АПРЕЛЕВКА С2,55.5052,36.9307,Типовой,2022-12-31,3.0,51.0,2198.66,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33220,77,"д Зверево, д. 126",АПРЕЛЕВКА С2,55.5046,36.9329,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33216,77,"д Зверево, д. 122",АПРЕЛЕВКА С2,55.5051,36.9317,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33217,77,"д Зверево, д. 123",АПРЕЛЕВКА С2,55.5049,36.9317,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,39929.0,"2,7",0.0,
33219,77,"д Зверево, д. 125",АПРЕЛЕВКА С2,55.5047,36.9324,Типовой,2022-12-31,3.0,99.0,4362.94,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33221,77,"д Зверево, д. 127",АПРЕЛЕВКА С2,55.5045,36.9333,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33223,77,"д Зверево, д. 129",АПРЕЛЕВКА С2,55.5043,36.9345,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33224,77,"д Зверево, д. 130",АПРЕЛЕВКА С2,55.5042,36.9346,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33225,77,"д Зверево, д. 131",АПРЕЛЕВКА С2,55.5042,36.9348,Типовой,2022-12-31,3.0,30.0,1097.08,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33226,77,"д Зверево, д. 132",АПРЕЛЕВКА С2,55.5041,36.9353,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33227,77,"д Зверево, д. 133",АПРЕЛЕВКА С2,55.5037,36.9353,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33229,77,"д Зверево, д. 135",АПРЕЛЕВКА С2,55.5037,36.9347,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33230,77,"д Зверево, д. 136",АПРЕЛЕВКА С2,55.5037,36.9344,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33231,77,"д Зверево, д. 137",АПРЕЛЕВКА С2,55.5038,36.9341,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33232,77,"д Зверево, д. 138",АПРЕЛЕВКА С2,55.5039,36.9337,Типовой,2022-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
33200,77,"д Зверево, д. 106",АПРЕЛЕВКА С2,55.5048,36.9351,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33201,77,"д Зверево, д. 107",АПРЕЛЕВКА С2,55.5045,36.935,Типовой,2022-12-31,3.0,39.0,2278.61,0,Другое,1,0.0,B,40018.0,"2,7",0.0,
33160,77,"д Зверево, д. 66",АПРЕЛЕВКА С2,55.4983,36.929,Типовой,2021-12-31,3.0,23.0,1017.17,0,Другое,1,0.0,B,40000.0,"2,7",0.0,
13112,77,"ул Вышгородская, д. 14",АПРЕЛЕВКА С2,55.4982,36.9168,Типовой,2018-01-26,3.0,120.0,2680.6,0,Другое,1,0.0,B,46000.0,"2,7",0.0,
20371,77,"г Москва, район Соколиная гора, вл. 28/4",АРЕМЗ,55.7764,37.7367,Комфорт,2020-02-03,26.0,612.0,34485.4,0,Панель,8,0.0,A,159055.0,"2,67 - 2,68",28.0,
20369,77,"г Москва, район Соколиная гора, Улица Вольная, корпус 2, вл. 28/4",АРЕМЗ,55.7758,37.7377,Комфорт,2020-02-03,26.0,360.0,17096.7,0,Блоки,9,0.0,A,164143.0,"2,68",28.0,7.0
20370,77,"г Москва, район Соколиная гора, Улица Вольная, корпус 3, вл. 28/4",АРЕМЗ,55.7747,37.7374,Комфорт,2020-02-03,26.0,650.0,34387.2,0,Панель,9,0.0,A,169505.0,"2,68",28.0,6.0
22776,77,"г Москва, ул Зорге, вл. 9",АРЕНДНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ ФРУНЗЕНСКОГО РАЙОНА,55.7823,37.5099,Бизнес,2022-06-30,27.0,802.0,47850.0,0,Монолит-кирпич,9,313.0,C,120166.0,"3 - 4,5",53.0,9.0
24655,77,"г Москва, улица Авиационная, корпус 5, вл. 77 (77-79), блок-секция 3",АСОЛЬ,55.8098,37.478,Элитный,2015-12-30,38.0,563.0,59275.0,0,Другое,10,772.0,Не нормируется,,,,7.0
24657,77,"г Москва, ул Викторенко, вл. 11",АТЛАНТИК,55.7953,37.5267,Бизнес,2018-12-21,16.0,670.0,40960.5,0,Монолит-кирпич,10,385.0,B,,,,9.0
8160,77,"улица Викторенко, корпус А, вл. 11",АТЛАНТИК,55.79600000000001,37.5277,Бизнес,2021-11-29,17.0,118.0,9005.75,0,Монолит-кирпич,10,0.0,A++,289793.0,"3,27",0.0,9.0
8161,77,"улица Викторенко, корпус В, вл. 11",АТЛАНТИК,55.7955,37.528,Бизнес,2021-11-29,24.0,148.0,10635.43,0,Монолит-кирпич,10,145.0,A++,292200.0,"3,35",0.0,9.0
8159,77,"улица Викторенко, корпус С, вл. 11",АТЛАНТИК,55.795,37.5282,Бизнес,2022-06-30,24.0,0.0,0.0,0,Монолит-кирпич,10,145.0,B,281130.0,,19.0,8.0
18864,77,"г Москва, район Басманный, улица Бакунинская, строение 3, вл. 5;5",БАКУНИНСКАЯ,55.773999999999994,37.6795,Бизнес,2021-07-29,14.0,0.0,0.0,0,Монолит-кирпич,9,76.0,B,288168.0,,5.0,9.0
21295,77,"г Москва, проспект Рязанский, литера з/у 1, корпус 1, вл. 26",БАЛАНС - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7167,37.7696,Бизнес,2022-06-30,32.0,832.0,37348.3,0,Монолит-кирпич,9,0.0,C,188233.0,"2,75",58.0,5.0
21294,77,"г Москва, Проспект Рязанский, д. вл,26, литера з/у 1, корпус 2",БАЛАНС - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7167,37.7696,Бизнес,2022-06-30,31.0,895.0,40229.3,0,Монолит-кирпич,9,0.0,C,244280.0,"2,75",58.0,5.0
21293,77,"г Москва, Проспект Рязанский, д. вл,26, литера з/у 1, корпус 3",БАЛАНС - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7167,37.7696,Бизнес,2022-06-30,14.0,135.0,7289.9,0,Монолит-кирпич,9,0.0,C,180000.0,"2,75",58.0,
21296,77,"г Москва, Проспект Рязанский, д. вл,26, литера з/у 1, корпус паркинг",БАЛАНС - СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7169,37.7698,Бизнес,2022-06-30,1.0,0.0,0.0,0,Другое,9,741.0,C,91772.0,,58.0,5.0
23716,77,"г Москва, улица 1-я Мясниковская, вл. 2",БЕЛЕРАН,55.8164,37.7021,Бизнес,2017-04-27,19.0,252.0,20000.0,0,Монолит-кирпич,8,152.0,B,,,,
35466,77,"г Москва, проезд Береговой, корпус 1, вл. 2Б",БЕРЕГОВОЙ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7583,37.5082,Элитный,2023-12-31,29.0,782.0,68693.8,0,Монолит-кирпич,8,558.0,C,535692.0,"3,2 - 4,1",60.0,8.0
35467,77,"г Москва, проезд Береговой, корпус 2, 3, вл. 2Б",БЕРЕГОВОЙ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7583,37.5082,Элитный,2025-09-30,29.0,1201.0,107306.4,0,Монолит-кирпич,8,1050.0,C,,"3,2 - 4,1",76.0,8.0
35468,77,"г Москва, проезд Береговой, корпус 4, вл. 2Б",БЕРЕГОВОЙ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,55.7583,37.5082,Элитный,2025-09-30,7.0,0.0,0.0,0,Монолит-кирпич,8,17.0,C,,,6.0,8.0
10828,77,"д Картмазово, корпус 1",БИЗНЕС ГРУПП,55.6152,37.384,Комфорт,2021-12-17,22.0,714.0,34322.36,0,Монолит-кирпич,2,0.0,A,93458.0,"2,87 - 3,92",374.0,3.0
28162,77,"д Картмазово, корпус 5",БИЗНЕС ГРУПП,55.6125,37.3886,Комфорт,2023-12-31,23.0,368.0,18629.83,0,Монолит-кирпич,3,0.0,A,75081.0,"2,82 - 3,97",204.0,4.0
28165,77,"д Картмазово, корпус 7",БИЗНЕС ГРУПП,55.6125,37.3889,Комфорт,2023-12-31,23.0,581.0,30259.89,0,Монолит-кирпич,3,0.0,A,118000.0,"2,82 - 3,97",252.0,4.0
28166,77,"д Картмазово, корпус 9",БИЗНЕС ГРУПП,55.611999999999995,37.3892,Комфорт,2023-12-31,23.0,301.0,14447.34,0,Монолит-кирпич,3,0.0,A,118000.0,"2,82 - 3,97",185.0,4.0
10829,77,"д Картмазово, корпус 2",БИЗНЕС ГРУПП,55.6144,37.3854,Комфорт,2021-12-17,22.0,368.0,18635.66,0,Монолит-кирпич,2,0.0,A,93350.0,"2,87 - 3,92",157.0,3.0
28163,77,"д Картмазово, корпус 6",БИЗНЕС ГРУПП,55.6121,37.3895,Комфорт,2023-12-31,23.0,692.0,34280.25,0,Монолит-кирпич,3,0.0,A,118000.0,"2,82 - 3,97",253.0,3.0
28164,77,"д Картмазово, корпус 8",БИЗНЕС ГРУПП,55.6122,37.3888,Комфорт,2023-12-31,23.0,301.0,14738.29,0,Монолит-кирпич,3,0.0,A,117000.0,"2,82 - 3,97",252.0,3.0
28167,77,"д Картмазово, корпус 10",БИЗНЕС ГРУПП,55.6121,37.3894,Комфорт,2023-12-31,22.0,563.0,29315.81,0,Монолит-кирпич,3,0.0,A,116996.0,"2,82 - 3,97",185.0,3.0
10830,77,"д Картмазово, корпус 3",БИЗНЕС ГРУПП,55.6139,37.3863,Комфорт,2021-12-17,22.0,632.0,30919.57,0,Монолит-кирпич,3,0.0,A,111436.0,"2,87 - 3,92",311.0,3.0
10831,77,"д Картмазово, корпус 4",БИЗНЕС ГРУПП,55.6132,37.3873,Комфорт,2021-12-17,22.0,357.0,18567.58,0,Монолит-кирпич,3,0.0,A,105791.0,"2,87 - 3,92",179.0,3.0
10954,77,"город Москва, район Бутырский, улица Складочная, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.8018,37.5936,Комфорт,2017-10-31,20.0,289.0,15317.0,0,Другое,9,0.0,B,,,,8.0
20995,77,"г Москва, район Бутырский, ул Складочная, строение 3,19,20,21,29,30,34,36,37, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.8041,37.6018,Комфорт,2021-04-30,38.0,0.0,0.0,0,Другое,8,0.0,B,190602.0,,0.0,5.0
10953,77,"город Москва, район Бутырский, улица Складочная, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.79600000000001,37.5894,Комфорт,2018-11-09,47.0,461.0,22739.93,0,Другое,9,0.0,B,,,,9.0
10955,77,"город Москва, район Бутырский, улица Складочная, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.79600000000001,37.5894,Комфорт,2018-11-09,47.0,419.0,23330.89,0,Другое,9,0.0,B,,,,9.0
10956,77,"город Москва, район Бутырский, улица Складочная, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.79600000000001,37.5894,Комфорт,2017-12-30,2.0,0.0,0.0,0,Другое,9,777.0,B,,,,9.0
10957,77,"город Москва, район Бутырский, улица Складочная, вл. 1",БИЗНЕС ПАРК САВЕЛОВСКИЙ,55.79600000000001,37.5894,Комфорт,2017-01-10,47.0,437.0,24741.42,0,Другое,9,0.0,B,,,,9.0
2890,77,"г Москва, район Филевский парк, улица Б.Филевская, д. 4",БИЗНЕС ПАРК-ФИЛИ,55.7536,37.5131,Другое,2018-07-02,17.0,0.0,0.0,0,Другое,8,173.0,B,,,,8.0
30231,77,"г Москва, улица Агрохимическая, д. 3",БИЗНЕССТРОЙГРУПП,55.5925,37.2068,Типовой,2017-10-18,20.0,446.0,27519.1,0,Монолит-кирпич,3,0.0,B,,,,1.0
30242,77,"д Марушкино, блок-секция 2-х секционный",БИЗНЕССТРОЙГРУПП,55.5951,37.2082,Комфорт,2023-12-31,12.0,78.0,5273.65,0,Монолит-кирпич,3,0.0,B,36675.0,3,7.0,2.0
17939,77,"г Москва, ул Международная, вл. 15А",БИПЛАН М,55.7453,37.6856,Бизнес,2018-12-18,22.0,0.0,0.0,0,Монолит-кирпич,8,36.0,C,,,,10.0
20151,77,"г Москва, район Бутырский, улица Складочная, корпус 1,7, вл. 6",БОРЕЦ,55.803999999999995,37.5976,Типовой,2021-02-04,16.0,607.0,32625.2,0,Монолит-кирпич,8,470.0,C,169176.0,"2,63 - 3,6",35.0,6.0
27677,77,"г Москва, район Бутырский, улица Складочная, корпус 8,9,10, вл. 6",БОРЕЦ,55.8007,37.5978,Типовой,2022-12-31,16.0,541.0,32789.09,0,Монолит-кирпич,9,218.0,B,250527.0,"2,63",58.0,7.0
20152,77,"г Москва, район Бутырский, Улица Складочная, корпус 2, вл. 6",БОРЕЦ,55.8031,37.5965,Типовой,2021-02-04,13.0,132.0,6293.36,0,Монолит-кирпич,9,0.0,C,180761.0,"2,63",0.0,8.0
27678,77,"г Москва, район Бутырский, улица Складочная, корпус 11,12,13,14,15, вл. 6",БОРЕЦ,55.8015,37.5999,Типовой,2021-12-16,16.0,664.0,35693.54,0,Монолит-кирпич,9,590.0,C,206945.0,"2,63 - 3,6",24.0,7.0
20153,77,"г Москва, район Бутырский, Улица Складочная, корпус 3, вл. 6",БОРЕЦ,55.8024,37.5967,Типовой,2021-04-08,15.0,130.0,6910.42,0,Монолит-кирпич,9,0.0,C,177314.0,"2,63",14.0,8.0
20154,77,"г Москва, район Бутырский, Улица Складочная, корпус 4, вл. 6",БОРЕЦ,55.8022,37.5978,Типовой,2021-04-08,12.0,98.0,5509.55,0,Монолит-кирпич,9,0.0,C,184498.0,"2,63 - 3,6",0.0,5.0
20155,77,"г Москва, район Бутырский, Улица Складочная, корпус 5, вл. 6",БОРЕЦ,55.8022,37.5988,Типовой,2021-04-08,12.0,99.0,5475.04,0,Монолит-кирпич,9,0.0,C,191893.0,"2,63 - 3,6",0.0,6.0
20156,77,"г Москва, район Бутырский, Улица Складочная, корпус 6, вл. 6",БОРЕЦ,55.8025,37.5998,Типовой,2021-04-08,15.0,222.0,11418.12,0,Монолит-кирпич,9,0.0,C,198477.0,"2,63 - 3,6",0.0,7.0
7526,77,"г Москва, район Ростокино, улица 1-я улица Леонова",БОТАНИЧЕСКИЙ САД,55.845,37.6391,Комфорт,2021-03-17,27.0,0.0,0.0,0,Монолит-кирпич,8,97.0,B,202508.0,,35.0,6.0
2573,77,"г Москва, б-р Петровский, д. 17/1",БРИЛАР,55.7681,37.6168,Элитный,2019-02-21,5.0,15.0,2779.7,0,Монолит-кирпич,10,0.0,B,495657.0,,,10.0
1332,77,"город Щербинка, улица Овражная, д. 8",БРОД-ЭСТЕЙТ,55.4918,37.5525,Другое,2019-10-30,23.0,151.0,7535.71,0,Монолит-кирпич,4,0.0,B,,,,1.0
6987,77,"Город Щербинка, Улица Овражная, д. 8",БРОД-ЭСТЕЙТ,55.4918,37.5525,Другое,2017-05-30,23.0,152.0,7536.0,0,Монолит-кирпич,5,0.0,B,,,,1.0
23446,77,"г Москва, вл. 2/2",БУМАЖНЫЙ,55.7865,37.586,Бизнес,2020-12-21,21.0,0.0,0.0,0,Монолит-кирпич,9,193.0,A,,,0.0,9.0
24317,77,"г Москва, район Черемушки, Проспект Нахимовский, корпус Стилобатная часть, вл. 31",БИЗНЕС-ЦЕНТР НА ДОЛГОРУКОВСКОЙ,55.6705,37.5819,Бизнес,2022-06-30,27.0,0.0,0.0,0,Монолит-кирпич,8,280.0,B,84693.0,,65.0,7.0
24318,77,"г Москва, район Черемушки, Проспект Нахимовский, корпус 1, вл. 31",БИЗНЕС-ЦЕНТР НА ДОЛГОРУКОВСКОЙ,55.6702,37.5822,Бизнес,2022-06-30,27.0,0.0,0.0,0,Монолит-кирпич,8,0.0,B,169520.0,,65.0,8.0
24319,77,"г Москва, район Черемушки, Проспект Нахимовский, корпус 2, вл. 31",БИЗНЕС-ЦЕНТР НА ДОЛГОРУКОВСКОЙ,55.6704,37.5816,Бизнес,2022-06-30,27.0,0.0,0.0,0,Монолит-кирпич,8,0.0,B,181828.0,,65.0,7.0
24316,77,"г Москва, район Черемушки, Проспект Нахимовский, корпус 3, вл. 31",БИЗНЕС-ЦЕНТР НА ДОЛГОРУКОВСКОЙ,55.6708,37.5812,Бизнес,2022-06-30,27.0,0.0,0.0,0,Монолит-кирпич,8,0.0,B,173907.0,,65.0,7.0
3373,77,"г Москва, район Преображенское, улица Лермонтовская, вл. 17",БЭСТ КОНСАЛТИНГ,55.8034,37.7146,Бизнес,2022-06-30,22.0,273.0,16731.0,0,Монолит-кирпич,9,112.0,A,205014.0,"3,1",10.0,5.0
26077,77,"город Москва, район Коптево, переулок Старокоптевский, строение 8, вл. 8",ВАЛДАЙ СЕРВИС,55.8368,37.5184,Другое,2019-08-13,17.0,112.0,5737.1,0,Монолит-кирпич,8,54.0,C,,,,6.0
13690,77,"Город Москва, район Красносельский, Переулок Рязанский, строение 1,6,11,11б, вл. 13",ВЕДОМСТВО - КАПИТАЛ,55.7712,37.6585,Другое,2017-12-26,20.0,0.0,0.0,0,Другое,10,152.0,A,,,,10.0
22396,77,"г Москва, пр-кт Рязанский, корпус 10",ВЕКТОРСТРОЙФИНАНС,55.726000000000006,37.7457,Комфорт,2020-10-07,20.0,234.0,11748.6,0,Монолит-кирпич,9,90.0,A,221804.0,,,8.0
23231,77,"г Москва, пр-кт Рязанский, корпус 15",ВЕКТОРСТРОЙФИНАНС,55.7264,37.7477,Комфорт,2021-10-29,20.0,234.0,11748.6,0,Монолит-кирпич,9,111.0,A,162195.0,"2,8 - 2,83",92.0,7.0
23237,77,"г Москва, пр-кт Рязанский, корпус 20",ВЕКТОРСТРОЙФИНАНС,55.727,37.7499,Комфорт,2023-06-30,20.0,234.0,11748.6,0,Монолит-кирпич,9,112.0,A,182893.0,"2,8 - 2,83",92.0,8.0
23232,77,"г Москва, пр-кт Рязанский, корпус 16",ВЕКТОРСТРОЙФИНАНС,55.7258,37.7478,Комфорт,2021-10-29,10.0,80.0,5362.0,0,Монолит-кирпич,10,55.0,A,141865.0,"2,96 - 3",92.0,7.0
22397,77,"г Москва, пр-кт Рязанский, корпус 11",ВЕКТОРСТРОЙФИНАНС,55.7254,37.7456,Комфорт,2020-10-07,10.0,56.0,3611.0,0,Монолит-кирпич,10,31.0,A,144926.0,,,7.0
23238,77,"г Москва, пр-кт Рязанский, корпус 21",ВЕКТОРСТРОЙФИНАНС,55.7264,37.7498,Комфорт,2023-06-30,10.0,80.0,5362.0,0,Монолит-кирпич,9,57.0,A,186528.0,"2,96 - 3",92.0,7.0
22398,77,"г Москва, пр-кт Рязанский, корпус 12",ВЕКТОРСТРОЙФИНАНС,55.7255,37.7463,Комфорт,2020-10-07,24.0,176.0,9988.4,0,Монолит-кирпич,10,80.0,A,144238.0,,,7.0
23233,77,"г Москва, пр-кт Рязанский, корпус 17",ВЕКТОРСТРОЙФИНАНС,55.7253,37.7483,Комфорт,2021-10-29,24.0,176.0,9988.4,0,Монолит-кирпич,10,101.0,A,158441.0,"2,8 - 2,85",92.0,7.0
23240,77,"г Москва, пр-кт Рязанский, корпус 22",ВЕКТОРСТРОЙФИНАНС,55.726000000000006,37.7504,Комфорт,2023-06-30,24.0,176.0,9988.4,0,Монолит-кирпич,9,100.0,A,162057.0,"2,8 - 2,85",92.0,6.0
23234,77,"г Москва, пр-кт Рязанский, корпус 18",ВЕКТОРСТРОЙФИНАНС,55.7266,37.7486,Комфорт,2021-10-29,24.0,176.0,10067.0,0,Монолит-кирпич,9,102.0,A,152075.0,"2,8 - 2,85",92.0,7.0
23239,77,"г Москва, пр-кт Рязанский, корпус 23",ВЕКТОРСТРОЙФИНАНС,55.727,37.7507,Комфорт,2023-06-30,24.0,176.0,10067.0,0,Монолит-кирпич,9,102.0,A,152117.0,"2,8 - 2,85",92.0,8.0
22399,77,"г Москва, пр-кт Рязанский, корпус 13",ВЕКТОРСТРОЙФИНАНС,55.726000000000006,37.7467,Комфорт,2020-10-07,24.0,176.0,10067.0,0,Монолит-кирпич,9,80.0,A,157191.0,,,7.0
23235,77,"г Москва, пр-кт Рязанский, корпус 19",ВЕКТОРСТРОЙФИНАНС,55.7256,37.7492,Комфорт,2021-10-29,10.0,104.0,5443.0,0,Монолит-кирпич,10,55.0,A,146906.0,"2,96 - 3",92.0,7.0
